Day;New_cases;a0;a1;b1;a2;b2;a3;b3;a4;b4;a5;b5;a6;b6;a7;b7;a8;b8;a9;b9;a10;b10;a11;b11;a12;b12;a13;b13;a14;b14;a15;b15;a16;b16;a17;b17;a18;b18;a19;b19;a20;b20
476;19010;1.0;-0.5772916165517278;-0.8165380514459157;-0.33346877891818577;0.942761143390421;0.962309077454148;-0.271958157534108;-0.7775971469736283;-0.6287628145958327;-0.06450844944931439;0.9979171608653923;0.8520775211013065;-0.5234156073655547;-0.9192859697186123;-0.3935902766564623;0.2093146459630529;0.9778483415056559;0.6776147890466858;-0.7354170229639884;-0.9916773198992905;-0.128748177452577;0.4673592171580053;0.8840675099433619;0.4520722039322951;-0.8919813464595532;-0.9893142039703648;0.14579919691988452;0.6901733882429789;0.7236440382959057;0.19245158197082082;-0.9813064702716111;-0.9123747579707236;0.40935595881562964;0.8609610158890023;0.5086709438520909;-0.08167639533043088;-0.9966589017541695;-0.7666588193001495;0.6420547132365753;0.9668478136052795;0.2553532951161796
483;13374;1.0;-0.5270777086423727;-0.8498170915275275;-0.44437817810461216;0.8958392907349094;0.9955213724144749;-0.09453674981720214;-0.6050560696488512;-0.796182863782614;-0.35769823883312324;0.9338372288229261;0.9821256058679995;-0.18822670984324988;-0.6776147890466929;-0.7354170229639818;-0.26781430516216914;0.9634705485641503;0.9599326896597421;-0.2802306751992244;-0.7441039398713639;-0.6680638642135299;-0.17553149042142008;0.9844738167520937;0.9291414114031701;-0.36972454289068385;-0.8039279618328259;-0.5947266869607571;-0.08167639533041159;0.996658901754171;0.8900275764346733;-0.45590669350846524;-0.856550995901009;-0.5160623910158437;0.01291029607502296;0.9999166586547377;0.8429415373547736;-0.5380051715383142;-0.9015016841318868;-0.43277559255042547;0.10738134666417265;0.9942179068939508
490;8817;1.0;-0.4749510720670502;-0.8800122039735356;-0.5488429582847194;0.8359254794186368;0.9962981749346077;0.08596479873744685;-0.3975428142825554;-0.9175836260593939;-0.6186714032625039;0.785649855078714;0.9852201067560605;0.17129314418147834;-0.31719128858910517;-0.9483615800121719;-0.6839194216246113;0.7295575540864868;0.9668478136052773;0.25535329511618815;-0.2344913895704085;-0.9721181966290616;-0.7441039398713616;0.6680638642135324;0.9413173175128465;0.33752289959411474;-0.15005539834465104;-0.9886775902323407;-0.798779372886366;0.6016240632249211;0.9088176373395022;0.4171936026123186;-0.06450844944931426;-0.9979171608653923;-0.8475409228928323;0.5307300481619315;0.8695893893466098;0.49377555015997926;0.021516097436224624;-0.9997685019798908;-0.8900275764346778;0.45590669350845653
497;6438;1.0;-0.4211008707960895;-0.9070138128026359;-0.6453481132295503;0.7638886127905427;0.9646141756912435;0.2636654927280073;-0.1670516255021191;-0.9859481499638304;-0.8239230057575543;0.5667017562911175;0.8609610158889942;0.5086709438521047;0.09882013873287165;-0.9951053111006976;-0.9441875088341996;0.3294084822245299;0.6963762255968695;0.7176769136759646;0.35769823883312574;-0.9338372288229251;-0.9976303053065855;0.06880242680232311;0.482507741761218;0.8758917051442432;0.5912614448635815;-0.8064799463209423;-0.980469160361632;-0.1966728897935767;0.2344913895704128;0.9721181966290606;0.7829801036770632;-0.6220467484408672;-0.8939185965192552;-0.44822934174041423;-0.03012030484691583;0.9995462806873571;0.9192859697186093;-0.3935902766564695;-0.7441039398713603;-0.6680638642135339
504;3941;1.0;-0.3657225234972692;-0.9307239310379793;-0.7324940716135787;0.6807734094770164;0.9015016841318841;0.432775592550431;0.07309512989807726;-0.9973249731081556;-0.9549667548552551;0.2967128192734906;0.6254105729852466;0.7802958510707753;0.49751328890718016;-0.8674563547295971;-0.9893142039703664;-0.14579919691987409;0.22611568550828884;0.9741004551724204;0.8239230057575538;-0.5667017562911182;-0.8287700871745042;-0.559589262410176;-0.21772323039653094;0.9760105506323685;0.9880226656636975;-0.1543088206642821;-0.5049610547215213;-0.8631421280499109;-0.6186714032625081;0.7856498550787107;0.9574851883550396;0.2884824328806079;-0.08167639533043088;-0.9966589017541695;-0.8977433935342333;0.4405187843504961;0.7383263540031026;0.6744436188329498;0.3576982388331241;-0.9338372288229257
511;1944;1.0;-0.30901699437494756;-0.9510565162951535;-0.8090169943749472;0.5877852522924734;0.8090169943749478;0.5877852522924727;0.3090169943749468;-0.9510565162951538;-1.0;8.572527594031472e-16;0.3090169943749484;0.9510565162951533;0.8090169943749467;-0.5877852522924741;-0.8090169943749482;-0.587785252292472;-0.30901699437494257;0.9510565162951552;1.0;-1.7145055188062944e-15;-0.30901699437494584;-0.9510565162951541;-0.8090169943749462;0.5877852522924748;0.8090169943749508;0.5877852522924685;0.3090169943749451;-0.9510565162951543;-1.0;-9.809554005910593e-16;0.30901699437495;0.9510565162951528;0.8090169943749437;-0.5877852522924784;-0.8090169943749534;-0.5877852522924649;-0.30901699437494773;0.9510565162951535;1.0;-3.429011037612589e-15
518;1976;1.0;-0.25119006388481957;-0.9679377830240642;-0.8738071036110805;0.4862727071086906;0.6901733882429725;0.7236440382959118;0.5270777086423712;-0.8498170915275285;-0.9549667548552556;-0.29671281927348897;-0.047321388322430206;0.9988797155850336;0.9787400799669148;-0.2051044998686211;-0.44437817810461533;-0.8958392907349079;-0.7554933140726787;0.655156357209087;0.8239230057575557;0.5667017562911154;0.34157076916785273;-0.9398560579418965;-0.9955213724144756;-0.09453674981719604;0.15855938510313802;0.9873494423939858;0.9158642882672856;-0.40148798920597656;-0.6186714032625066;-0.7856498550787119;-0.6050560696488456;0.7961828637826183;0.9226395488404894;0.38566340624360285;0.14154029521703831;-0.9899324950873537;-0.9937465804361775;0.1116590071216996;0.3576982388331305;0.9338372288229232
525;782;1.0;-0.19245158197083032;-0.9813064702716092;-0.9259247771938496;0.37770796520396555;0.5488429582847202;0.8359254794186363;0.7146733860429599;-0.6994583270516481;-0.8239230057575553;-0.5667017562911161;-0.39754281428255384;0.9175836260593946;0.9769384927771823;0.2135209154397935;0.021516097436219232;-0.9997685019798909;-0.9852201067560606;0.17129314418147737;0.35769823883312896;0.9338372288229239;0.8475409228928271;-0.5307300481619398;-0.6839194216246138;-0.7295575540864845;-0.5842981736283674;0.8115390590073618;0.908817637339505;0.4171936026123121;0.2344913895704009;-0.9721181966290635;-0.9990741151022302;-0.04302223300452455;0.1500553983446554;0.98867759023234;0.9413173175128472;-0.33752289959411286;-0.5123714121284326;-0.8587639582757975;-0.7441039398713557;0.668063864213539
532;638;1.0;-0.13301470653419636;-0.9911140639934546;-0.9646141756912432;0.26366549272800816;0.38963044953078924;0.9209712877166341;0.8609610158889934;-0.5086709438521061;-0.6186714032625052;-0.7856498550787129;-0.6963762255968702;0.7176769136759639;0.8039279618328232;0.5947266869607607;0.482507741761215;-0.8758917051442447;-0.9322892131745149;-0.36171373072976354;-0.23449138957040516;0.9721181966290624;0.9946708199115216;0.10310169744742971;-0.03012030484691387;-0.9995462806873572;-0.986657932891656;0.16280701293852282;0.29260033563335475;0.9562348265919037;0.908817637339497;-0.4171936026123297;-0.5343725582809853;-0.8452490573530591;-0.7666588193001586;0.6420547132365643;0.7383263540031122;0.6744436188329392;0.5702422926917738;-0.8214765533024234;-0.890027576434681;-0.4559066935084504
539;482;1.0;-0.07309512989807723;-0.9973249731081556;-0.9893142039703664;0.14579919691987403;0.21772323039653;0.9760105506323686;0.9574851883550396;-0.28848243288060776;-0.3576982388331248;-0.9338372288229254;-0.9051931898913991;0.4250003399695506;0.4900286664290596;0.8717063187093217;0.8335557718385713;-0.5524353131676175;-0.61188640126872;-0.7909456567567806;-0.7441039398713616;0.6680638642135324;0.7206671495538581;0.6932812268869807;0.6387494220515328;-0.7694148268839331;-0.8140460935082159;-0.5808002734538036;-0.5197438121555149;0.8543221697498273;0.8900275764346725;0.45590669350846696;0.3896304495307926;-0.9209712877166326;-0.946987753076075;-0.32126966169236537;-0.25119006388483;0.9679377830240614;0.9837092937736085;0.17976658572556894;0.10738134666416584;-0.9942179068939516
546;287;1.0;-0.012910296075008843;-0.9999166586547379;-0.9996666485105112;0.02581844022713244;0.03872228089217295;0.9992500112396835;0.998666816288476;-0.051619667223252896;-0.0645084494493161;-0.9979171608653922;-0.9970011699250153;0.07738647923346001;0.09025161003103863;0.9959189961471793;0.9946708199115213;-0.10310169744743312;-0.11593459959549947;-0.9932568492674144;-0.9916773198992901;0.12874817745258038;0.14154029521704342;0.989932495087353;0.9880226656636986;-0.15430882066427506;-0.16705162550211378;-0.9859481499638313;-0.9837092937736106;0.17976658572555737;0.19245158197082585;0.9813064702716101;0.9787400799669159;-0.2051044998686158;-0.21772323039652902;-0.9760105506323689;-0.9731183372332625;0.23030567023061013;0.2428497220959342;0.9700639218515075;0.9668478136052777;-0.25535329511618626
553;240;1.0;0.04732138832243107;-0.9988797155850336;-0.9955213724144754;-0.09453674981719774;-0.14154029521704087;0.9899324950873534;0.9821256058680011;0.18822670984324122;0.234491389570406;-0.9721181966290622;-0.9599326896597459;-0.28023067519921174;-0.32534208471197174;0.9455963874271455;0.9291414114031765;0.3697245428906675;0.4132786077829011;-0.9106046300942177;-0.8900275764346802;-0.4559066935084519;-0.49751328890717017;0.8674563547296029;0.8429415373547878;0.5380051715382919;0.577291616551722;-0.8165380514459197;-0.7883050558305364;-0.6152845999633136;-0.6518989958787011;0.7583058084785723;0.726607524768574;0.687052767223658;0.7206671495538546;-0.6932812268869843;-0.658401584698054;-0.7526668275320039;-0.7829801036770515;0.6220467484408817;0.5842981736283809;0.811539059007352
560;288;1.0;0.10738134666416306;-0.994217906893952;-0.9769384927771817;-0.2135209154397961;-0.3171912885891069;0.9483615800121713;0.9088176373395029;0.4171936026123169;0.5123714121284229;-0.8587639582758034;-0.7987793728863638;-0.601624063224924;-0.6839194216246113;0.7295575540864868;0.6518989958787125;0.7583058084785627;0.8239230057575538;-0.5667017562911182;-0.47495107206705167;-0.8800122039735349;-0.9259247771938489;0.3777079652039671;0.2760969730974652;0.9611297838723017;0.9852201067560611;-0.17129314418147473;-0.06450844944931426;-0.9979171608653923;-0.9990741151022302;-0.04302223300452455;-0.15005539834465298;0.9886775902323404;0.9668478136052758;0.25535329511619337;0.3576982388331241;-0.9338372288229257;-0.8900275764346745;-0.4559066935084631;-0.5488429582847166;0.8359254794186386
567;376;1.0;0.16705162550211913;-0.9859481499638304;-0.9441875088341994;-0.32940848222452995;-0.48250774176121886;0.8758917051442426;0.782980103677063;0.6220467484408673;0.7441039398713598;-0.6680638642135345;-0.5343725582809778;-0.8452490573530638;-0.9226395488404864;0.38566340624361006;0.22611568550828884;0.9741004551724204;0.9981855344718588;-0.06021327736579107;0.10738134666416048;-0.9942179068939522;-0.9623090774541486;-0.27195815753410557;-0.4288919379124859;0.9033558023246834;0.819014886668081;0.5737722679043232;0.7025274741691523;-0.7116566222817793;-0.5842981736283658;-0.8115390590073629;-0.8977433935342333;0.4405187843504961;0.2843591872810091;0.9587178169872947;0.9927487224577406;-0.12020804489934886;0.04732138832243119;-0.9988797155850336;-0.9769384927771828;-0.21352091543979101
574;390;1.0;0.22611568550828803;-0.9741004551724206;-0.8977433935342339;-0.4405187843504946;-0.6321034111873489;0.7748840413670405;0.611886401268725;0.7909456567567767;0.9088176373395022;-0.41719360261231847;-0.2008905551306345;-0.9796136916454902;-0.9996666485105112;-0.0258184402271325;-0.2511900638848179;0.9679377830240645;0.8860706215341391;0.46355027090284867;0.6518989958787098;-0.7583058084785649;-0.591261444863582;-0.8064799463209419;-0.919285969718611;0.39359027665646545;0.1755314904214278;0.9844738167520923;0.998666816288476;0.051619667223253014;0.2760969730974671;-0.9611297838723013;-0.8738071036110822;-0.4862727071086876;-0.6712599575675287;0.7412220108485984;0.5702422926917912;0.8214765533024114;0.9291414114031721;-0.36972454289067885;-0.15005539834465975;-0.9886775902323394
581;364;1.0;0.2843591872810033;-0.9587178169872965;-0.8382797052177746;-0.5452404385406505;-0.7611042586607746;0.6486295610349814;0.4054257283599982;0.9141279881853334;0.9916773198992898;-0.12874817745258307;0.15855938510313464;-0.9873494423939864;-0.901501684131886;-0.432775592550427;-0.6712599575675299;0.7412220108485972;0.5197438121555155;0.854322169749827;0.9668478136052764;-0.2553532951161915;0.030120304846906035;-0.9995462806873574;-0.9497178427914317;-0.3131070409358267;-0.5702422926917892;0.8214765533024128;0.6254105729852535;0.7802958510707697;0.9259247771938472;-0.3777079652039712;-0.09882013873287593;-0.9951053111006971;-0.9821256058680009;-0.1882267098432422;-0.45973273945210447;0.888057322629493;0.7206671495538691;0.6932812268869691;0.8695893893466065;-0.4937755501599852
588;461;1.0;0.341570769167856;-0.9398560579418953;-0.7666588193001584;-0.6420547132365644;-0.8653072543632069;0.5012418134457742;0.1755314904214261;0.9844738167520926;0.9852201067560605;0.17129314418147834;0.49751328890718327;-0.8674563547295954;-0.6453481132295462;-0.7638886127905461;-0.9383773917408655;0.34561231267072945;0.00430353829624134;0.9999907397361901;0.9413173175128465;0.33752289959411474;0.6387494220515328;-0.7694148268839331;-0.5049610547215152;-0.8631421280499145;-0.9837092937736106;0.17976658572555737;-0.16705162550212974;0.9859481499638286;0.8695893893466098;0.49377555015997926;0.7611042586607799;-0.6486295610349753;-0.34964745525121543;-0.9368813462954363;-0.9999629591162655;0.008606996888682801;-0.3334687789181976;0.942761143390417;0.7721565844991622;0.6354323008901799
595;465;1.0;0.39754281428255545;-0.9175836260593939;-0.6839194216246113;-0.7295575540864868;-0.9413173175128469;0.3375228995941138;-0.06450844944931439;0.9979171608653923;0.8900275764346781;0.45590669350845586;0.7721565844991636;-0.6354323008901783;-0.2760969730974746;-0.9611297838722991;-0.9916773198992905;-0.128748177452577;-0.5123714121284222;0.8587639582758039;0.5842981736283738;0.8115390590073572;0.9769384927771807;-0.21352091543980034;0.1924515819708278;-0.9813064702716098;-0.8239230057575583;-0.5667017562911117;-0.8475409228928248;0.5307300481619436;0.1500553983446554;0.98867759023234;0.9668478136052795;0.2553532951161796;0.6186714032624936;-0.7856498550787221;-0.47495107206705317;-0.8800122039735341;-0.996298174934607;0.08596479873745466;-0.31719128858909357;0.9483615800121757
602;925;1.0;0.45207220393230374;-0.8919813464595487;-0.5912614448635792;-0.806479946320944;-0.9866579328916569;0.16280701293851763;-0.3008198076356654;0.9536809966304463;0.7146733860429636;0.6994583270516443;0.9469877530760747;-0.3212696616923661;0.14154029521704004;-0.9899324950873535;-0.8190148866680825;-0.573772267904321;-0.8820480249558508;0.4711595076738692;0.021516097436229766;0.9997685019798906;0.9015016841318879;0.4327755925504231;0.7935716089521453;-0.6084768701151289;-0.18399835165768488;-0.9829265519799814;-0.9599326896597463;-0.2802306751992101;-0.6839194216246048;0.7295575540864928;0.3415707691678642;0.9398560579418923;0.9927487224577415;0.12020804489934205;0.5560174366570343;-0.8311706263658147;-0.4900286664290711;-0.8717063187093151;-0.9990741151022293;0.04302223300454559
609;1334;1.0;0.5049610547215206;-0.8631421280499113;-0.49002866642905885;-0.871706318709322;-0.9998518392091162;-0.017213356155835313;-0.5197438121555163;0.8543221697498264;0.4749510720670478;0.880012203973537;0.9994074007397047;0.034421611622747005;0.5343725582809786;-0.8452490573530633;-0.45973273945210275;-0.8880573226294939;-0.9986668162884758;-0.05161966722325742;-0.548842958284724;0.8359254794186338;0.4443781781046129;0.8958392907349091;0.9976303053065856;0.06880242680232238;0.5631507242749165;-0.826354198723911;-0.42889193791248414;-0.9033558023246842;-0.9962981749346077;-0.08596479873744783;-0.5772916165517301;0.8165380514459141;0.4132786077828993;0.9106046300942184;0.9946708199115203;0.10310169744744214;0.5912614448635858;-0.8064799463209391;-0.3975428142825455;-0.9175836260593982
616;1692;1.0;0.5560174366570446;-0.8311706263658079;-0.3816892202666588;-0.9242907221930933;-0.980469160361632;-0.1966728897935766;-0.70862667826446;0.7055836101071775;0.19245158197083115;0.9813064702716091;0.9226395488404874;0.38566340624360773;0.8335557718385713;-0.5524353131676175;0.004303538296245016;-0.9999907397361901;-0.8287700871745042;-0.559589262410176;-0.9259247771938489;0.3777079652039671;-0.2008905551306381;0.9796136916454894;0.702527474169156;0.7116566222817756;0.9821256058680005;-0.18822670984324458;0.3896304495307926;-0.9209712877166326;-0.5488429582847223;-0.8359254794186349;-0.9999629591162655;-0.008606996888690155;-0.5631507242749245;0.8263541987239055;0.3737197147904704;0.9275416835791961;0.9787400799669144;0.205104499868623;0.7146733860429575;-0.6994583270516506
623;2427;1.0;0.6050560696488491;-0.7961828637826157;-0.26781430516217425;-0.9634705485641488;-0.929141411403175;-0.3697245428906716;-0.8565509959010036;0.5160623910158527;-0.10738134666416486;0.9942179068939517;0.7266075247685679;0.6870527672236645;0.9866579328916568;-0.16280701293851846;0.46735921715800227;-0.8840675099433636;-0.4211008707960878;-0.9070138128026367;-0.9769384927771809;-0.21352091543979962;-0.7611042586607735;0.6486295610349827;0.055916990100610145;0.9984354211555639;0.8287700871745026;0.5595892624101783;0.9469877530760742;-0.3212696616923677;0.3171912885891112;-0.9483615800121699;-0.5631507242749185;-0.8263541987239096;-0.9986668162884762;-0.051619667223248615;-0.6453481132295531;0.7638886127905402;0.21772323039653332;0.976010550632368;0.9088176373394998;0.41719360261232347
630;2919;1.0;0.6518989958787125;-0.7583058084785625;-0.15005539834465284;-0.9886775902323404;-0.8475409228928303;-0.5307300481619346;-0.9549667548552551;0.2967128192734906;-0.39754281428255384;0.9175836260593946;0.43665123195606115;0.8996308696522447;0.9668478136052773;0.25535329511618815;0.8239230057575538;-0.5667017562911182;0.10738134666416048;-0.9942179068939522;-0.6839194216246138;-0.7295575540864845;-0.99907411510223;0.04302223300452968;-0.6186714032625081;0.7856498550787107;0.19245158197082585;0.9813064702716101;0.8695893893466098;0.49377555015997926;0.9413173175128472;-0.33752289959411286;0.3576982388331241;-0.9338372288229257;-0.47495107206705317;-0.8800122039735341;-0.9769384927771828;-0.21352091543979101;-0.7987793728863607;0.6016240632249281;-0.06450844944930742;0.9979171608653927
637;3306;1.0;0.6963762255968721;-0.7176769136759621;-0.030120304846908606;-0.9995462806873573;-0.7383263540031081;-0.6744436188329438;-0.9981855344718585;0.06021327736579375;-0.6518989958787131;0.758305808478562;0.0902516100310457;0.9959189961471786;0.7775971469736288;0.628762814595832;0.9927487224577399;-0.1202080448993542;0.6050560696488492;-0.7961828637826156;-0.15005539834465104;-0.9886775902323407;-0.81404609350822;-0.5808002734537978;-0.983709293773608;0.17976658572557136;-0.5560174366570381;0.8311706263658123;0.2093146459630546;0.9778483415056555;0.8475409228928336;0.5307300481619294;0.9711000518829497;-0.23867276600595308;0.5049610547215192;-0.8631421280499121;-0.2678143051621741;-0.9634705485641488;-0.8779600847008873;-0.47873384011579;-0.9549667548552562;0.2967128192734871
644;4026;1.0;0.7383263540031063;-0.6744436188329457;0.09025161003104046;-0.9959189961471792;-0.6050560696488483;-0.7961828637826162;-0.98370929377361;-0.17976658572556098;-0.8475409228928295;0.530730048161936;-0.267814305162176;0.9634705485641483;0.45207220393230446;0.8919813464595484;0.935367949313149;0.35367612217636946;0.9291414114031726;-0.36972454289067724;0.43665123195605804;-0.8996308696522461;-0.2843591872810049;-0.958717816987296;-0.8565509959010017;-0.5160623910158558;-0.980469160361631;0.19667288979358172;-0.5912614448635779;0.806479946320945;0.10738134666417265;0.9942179068939508;0.7498264012045716;0.6616346182422749;0.9998518392091162;-0.01721335615583427;0.7266075247685595;-0.6870527672236734;0.07309512989807385;-0.9973249731081558;-0.6186714032625136;-0.7856498550787063
651;5705;1.0;0.7775971469736266;-0.6287628145958348;0.20931464596304777;-0.977848341505657;-0.45207220393230685;-0.8919813464595472;-0.912374757970728;-0.40935595881562004;-0.9668478136052775;0.2553532951161872;-0.5912614448635736;0.8064799463209481;0.04732138832243633;0.9988797155850334;0.6648553979642888;0.7469720876965532;0.9866579328916574;0.1628070129385151;0.8695893893466108;-0.49377555015997754;0.36572252349726353;-0.9307239310379816;-0.30081980763567884;-0.953680996630442;-0.8335557718385717;-0.552435313167617;-0.9955213724144744;0.09453674981720823;-0.7146733860429606;0.6994583270516475;-0.11593459959549436;0.993256849267415;0.5343725582809891;0.8452490573530568;0.9469877530760764;0.3212696616923612;0.938377391740861;-0.3456123126707419;0.512371412128423;-0.8587639582758033
658;10710;1.0;0.8140460935082175;-0.5808002734538013;0.32534208471197923;-0.9455963874271429;-0.28435918728100323;-0.9587178169872965;-0.7883050558305267;-0.6152845999633262;-0.9990741151022302;-0.04302223300452626;-0.8382797052177746;0.5452404385406504;-0.36572252349726764;0.93072393103798;0.2428497220959394;0.9700639218515061;0.7611042586607786;0.6486295610349767;0.9962981749346085;0.08596479873743806;0.8609610158889925;-0.5086709438521075;0.4054257283599983;-0.9141279881853333;-0.2008905551306362;-0.9796136916454898;-0.732494071613581;-0.6807734094770138;-0.9916773198992908;-0.12874817745257527;-0.88204802495585;0.4711595076738707;-0.44437817810460434;0.8958392907349133;0.15855938510314674;0.9873494423939845;0.7025274741691674;0.7116566222817644;0.9852201067560635;0.17129314418146097
665;19594;1.0;0.8475409228928313;-0.530730048161933;0.4366512319560644;-0.8996308696522431;-0.10738134666416303;-0.994217906893952;-0.6186714032625025;-0.7856498550787151;-0.9413173175128463;-0.3375228995941155;-0.9769384927771817;0.21352091543979604;-0.7146733860429618;0.6994583270516462;-0.23449138957041207;0.9721181966290607;0.3171912885891026;0.9483615800121726;0.7721565844991612;0.6354323008901812;0.9916773198992892;0.1287481774525867;0.9088176373395029;-0.4171936026123168;0.5488429582847203;-0.8359254794186363;0.021516097436224624;-0.9997685019798908;-0.5123714121284204;-0.8587639582758049;-0.8900275764346745;-0.4559066935084631;-0.9962981749346083;0.0859647987374405;-0.7987793728863692;0.6016240632249168;-0.3576982388331333;0.9338372288229222;0.19245158197082057;0.9813064702716112
672;28745;1.0;0.8779600847008883;-0.4787338401157883;0.5416278206559817;-0.840618405634478;0.07309512989807726;-0.9973249731081556;-0.41327860778290343;-0.9106046300942165;-0.7987793728863638;-0.601624063224924;-0.9893142039703664;-0.14579919691987409;-0.9383773917408655;0.34561231267072945;-0.6584015846980501;0.7526668275320072;-0.21772323039653094;0.9760105506323685;0.2760969730974652;0.9611297838723017;0.702527474169156;0.7116566222817756;0.9574851883550396;0.2884824328806079;0.9787400799669159;-0.2051044998686158;0.7611042586607799;-0.6486295610349753;0.3576982388331241;-0.9338372288229257;-0.1330147065341927;-0.9911140639934551;-0.5912614448635719;-0.8064799463209493;-0.9051931898913982;-0.4250003399695524;-0.9981855344718588;0.06021327736579009;-0.8475409228928351;0.5307300481619269
679;47620;1.0;0.9051931898913975;-0.42500033996955383;0.6387494220515273;-0.7694148268839377;0.25119006388481874;-0.9679377830240643;-0.18399835165767972;-0.9829265519799822;-0.5842981736283673;-0.8115390590073618;-0.8738071036110814;-0.4862727071086891;-0.9976303053065857;-0.0688024268023197;-0.9322892131745136;0.36171373072976676;-0.6901733882429733;0.7236440382959112;-0.31719128858910867;0.9483615800121706;0.11593459959549679;0.9932568492674148;0.5270777086423741;0.8498170915275266;0.8382797052177712;0.5452404385406558;0.9905324521322229;0.13727877211326442;0.9549667548552575;-0.29671281927348286;0.7383263540031075;-0.6744436188329443;0.38168922026665486;-0.9242907221930949;-0.04732138832242825;-0.9988797155850337;-0.46735921715800444;-0.8840675099433625;-0.7987793728863616;-0.601624063224927
686;58704;1.0;0.9291414114031743;-0.3697245428906732;0.7266075247685656;-0.687052767223667;0.4211008707960887;-0.9070138128026363;0.05591699010060317;-0.9984354211555643;-0.31719128858910517;-0.9483615800121719;-0.6453481132295515;-0.7638886127905415;-0.8820480249558524;-0.47115950767386616;-0.9937465804361781;-0.11165900712169449;-0.9646141756912427;0.26366549272800976;-0.798779372886366;0.6016240632249211;-0.5197438121555149;0.8543221697498273;-0.16705162550211572;0.985948149963831;0.2093146459630546;0.9778483415056555;0.5560174366570401;0.831170626365811;0.8239230057575527;0.5667017562911199;0.9750645322571948;0.22192151300416552;0.9880226656636971;-0.15430882066428378;0.8609610158889917;-0.5086709438521091;0.6118864012687293;-0.7909456567567734;0.2760969730974723;-0.9611297838722997
693;70400;1.0;0.9497178427914315;-0.3131070409358275;0.8039279618328201;-0.5947266869607649;0.5772916165517235;-0.8165380514459187;0.29260033563334464;-0.9562348265919068;-0.021516097436225356;-0.9997685019798908;-0.33346877891819576;-0.9427611433904176;-0.6118864012687312;-0.7909456567567719;-0.8287700871745081;-0.5595892624101702;-0.9623090774541505;-0.27195815753409874;-0.9990741151022298;0.04302223300453679;-0.9353679493131463;0.3536761221763768;-0.7775971469736149;0.6287628145958493;-0.541627820655966;0.840618405634488;-0.25119006388480253;0.9679377830240685;0.06450844944933284;0.9979171608653911;0.37371971479048355;0.9275416835791908;0.6453481132295616;0.763888612790533;0.8520775211013167;0.5234156073655382;0.973118337233265;0.23030567023059917;0.9962981749346067;-0.08596479873745906
700;65981;1.0;0.9668478136052773;-0.2553532951161881;0.8695893893466099;-0.49377555015997915;0.7146733860429599;-0.6994583270516481;0.5123714121284199;-0.8587639582758052;0.2760969730974619;-0.9611297838723027;0.021516097436219232;-0.9997685019798909;-0.2344913895704154;-0.97211819662906;-0.47495107206705794;-0.8800122039735315;-0.6839194216246189;-0.7295575540864796;-0.8475409228928388;-0.530730048161921;-0.9549667548552583;-0.29671281927348053;-0.9990741151022302;-0.04302223300452455;-0.9769384927771783;0.21352091543981158;-0.8900275764346713;0.4559066935084692;-0.7441039398713463;0.6680638642135496;-0.5488429582847048;0.8359254794186465;-0.31719128858909357;0.9483615800121757;-0.06450844944929324;0.9979171608653936;0.19245158197084847;0.9813064702716057;0.4366512319560898;0.8996308696522308
707;48053;1.0;0.980469160361632;-0.19667288979357658;0.9226395488404874;-0.3856634062436077;0.8287700871745027;-0.5595892624101781;0.7025274741691561;-0.7116566222817755;0.5488429582847187;-0.8359254794186373;0.3737197147904656;-0.927541683579198;0.1839983516576772;-0.9829265519799828;-0.012910296075011445;-0.9999166586547379;-0.20931464596305027;-0.9778483415056565;-0.397542814282557;-0.9175836260593933;-0.5702422926917876;-0.8214765533024139;-0.720667149553866;-0.6932812268869724;-0.8429415373547825;-0.5380051715383001;-0.9322892131745155;-0.361713730729762;-0.9852201067560603;-0.1712931441814793;-0.9996666485105111;0.025818440227137644;-0.9750645322571923;0.2219215130041765;-0.9123747579707259;0.40935595881562475;-0.814046093508212;0.5808002734538091;-0.6839194216246088;0.7295575540864891
714;35373;1.0;0.9905324521322227;-0.13727877211326517;0.9623090774541484;-0.2719581575341063;0.9158642882672863;-0.40148798920597495;0.8520775211013084;-0.5234156073655516;0.7721565844991636;-0.6354323008901783;0.6776147890466858;-0.7354170229639884;0.570242292691787;-0.8214765533024143;0.4520722039323014;-0.89198134645955;0.3253420847119743;-0.9455963874271446;0.1924515819708278;-0.9813064702716098;0.05591699010059791;-0.9984354211555646;-0.08167639533043088;-0.9966589017541695;-0.2177232303965429;-0.9760105506323659;-0.34964745525122876;-0.9368813462954314;-0.47495107206705317;-0.8800122039735341;-0.5912614448635833;-0.8064799463209409;-0.696376225596879;-0.7176769136759553;-0.7883050558305331;-0.6152845999633179;-0.8653072543632068;-0.5012418134457745;-0.9259247771938515;-0.37770796520396077
